KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001178001,T001178002,T001178003,T001178004,T001178005,T001178006,T001178007,T001178008,T001178009,T001178010,T001178011,T001178012,T001178013,T001178014,T001178015,T001178016,T001178017,T001178018,T001178019,T001178020,T001178021,T001178022,T001178023,T001178024,T001178025,T001178026,T001178027,T001178028,T001178029,T001178030,T001178031,T001178032,T001178033,T001178034,T001178035,T001178036,T001178037,T001178038,T001178039,T001178040,T001178041,T001178042,T001178043,T001178044,T001178045,T001178046,T001178047,T001178048,T001178049,T001178050,T001178051,T001178052,T001178053,T001178054,T001178055,T001178056,T001178057,T001178058,T001178059
5339773742,0,,,50,24,26,0,0,0,2,1,1,1,0,1,4,4,0,1,1,0,3,0,3,2,1,1,3,1,2,1,1,0,3,1,2,3,1,2,1,1,0,6,3,3,9,5,4,1,1,0,2,0,2,4,2,2,4,1,3,53.7,61
5339773743,0,,,71,27,44,2,1,1,5,1,4,4,1,3,4,2,2,6,1,5,1,0,1,2,1,1,5,2,3,7,2,5,7,4,3,0,0,0,8,4,4,5,2,3,8,2,6,4,2,2,1,1,0,0,0,0,2,1,1,43,44
5339773744,0,,,15,4,11,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,2,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,48.5,47
5339773811,0,,,348,176,172,11,10,1,31,18,13,31,13,18,30,17,13,16,5,11,11,7,4,5,3,2,39,21,18,43,18,25,33,17,16,18,11,7,15,8,7,16,6,10,16,6,10,11,7,4,6,1,5,9,5,4,7,3,4,38.4,39.5
5339773812,0,,,283,145,138,18,9,9,15,7,8,14,6,8,13,5,8,8,6,2,19,13,6,26,14,12,22,11,11,31,16,15,12,7,5,23,10,13,16,9,7,18,8,10,20,10,10,17,7,10,5,3,2,2,2,0,2,0,2,40.4,40
5339773813,0,,,103,57,46,4,4,0,4,3,1,5,4,1,8,3,5,9,4,5,10,5,5,7,4,3,9,5,4,9,5,4,5,3,2,3,2,1,2,0,2,5,4,1,11,5,6,6,4,2,2,1,1,2,1,1,1,0,1,39.9,36
5339773814,0,,,295,135,160,12,5,7,7,3,4,16,7,9,11,4,7,21,7,14,20,10,10,11,8,3,14,7,7,32,15,17,25,10,15,19,9,10,23,12,11,22,10,12,15,6,9,18,8,10,12,6,6,7,4,3,10,4,6,45.1,45
5339773821,0,,,365,183,182,18,8,10,12,7,5,19,9,10,21,11,10,29,14,15,15,5,10,14,5,9,28,18,10,35,15,20,34,22,12,24,10,14,16,8,8,21,10,11,33,17,16,19,11,8,15,7,8,6,3,3,5,2,3,42.9,43
5339773822,0,,,579,286,293,28,14,14,28,14,14,34,14,20,39,19,20,28,13,15,30,13,17,31,17,14,34,16,18,39,21,18,58,27,31,44,22,22,36,20,16,33,17,16,42,19,23,33,17,16,20,12,8,11,5,6,9,4,5,42.4,44
5339773823,0,,,761,373,388,30,15,15,49,26,23,54,25,29,42,22,20,21,12,9,28,15,13,35,18,17,64,27,37,64,30,34,70,34,36,43,19,24,33,20,13,50,26,24,71,34,37,57,26,31,20,11,9,15,9,6,12,2,10,43.3,44
5339773824,0,,,590,299,291,62,34,28,34,16,18,23,12,11,30,17,13,23,13,10,29,15,14,64,33,31,76,36,40,50,24,26,33,17,16,29,14,15,25,16,9,18,7,11,25,10,15,32,15,17,26,12,14,6,4,2,5,4,1,37.5,37
5339773831,0,,,26,11,15,1,0,1,4,2,2,2,0,2,3,1,2,1,1,0,0,0,0,1,0,1,4,2,2,3,2,1,1,0,1,2,1,1,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,1,33.8,37
5339773832,0,,,214,100,114,3,2,1,8,2,6,8,2,6,12,5,7,13,6,7,7,4,3,10,7,3,11,5,6,17,8,9,16,8,8,20,11,9,11,6,5,12,8,4,19,7,12,17,5,12,17,8,9,8,4,4,4,2,2,48.6,50
5339773833,0,,,56,29,27,1,0,1,2,0,2,4,2,2,1,0,1,2,2,0,3,2,1,3,1,2,5,4,1,5,4,1,2,0,2,4,1,3,8,6,2,4,0,4,1,1,0,4,2,2,5,3,2,2,1,1,0,0,0,47,48
5339773834,0,,,340,156,184,16,8,8,18,8,10,23,9,14,11,5,6,16,8,8,14,6,8,24,8,16,28,13,15,29,18,11,29,15,14,19,8,11,16,8,8,23,9,14,20,10,10,27,11,16,11,4,7,14,7,7,2,1,1,43.1,43
5339773841,0,,,460,231,229,42,15,27,25,20,5,20,11,9,20,9,11,19,9,10,26,11,15,31,18,13,47,23,24,42,25,17,32,15,17,27,12,15,33,17,16,16,11,5,27,10,17,22,11,11,14,8,6,10,4,6,6,1,5,39.7,39
5339773842,0,,,357,183,174,23,11,12,15,8,7,12,8,4,13,7,6,9,3,6,23,10,13,32,21,11,30,15,15,34,16,18,26,15,11,21,12,9,18,6,12,18,7,11,24,12,12,23,14,9,20,10,10,13,7,6,3,1,2,43.8,42
5339773843,0,,,572,293,279,35,19,16,22,14,8,28,16,12,31,14,17,18,9,9,40,21,19,41,18,23,51,26,25,46,20,26,48,29,19,34,16,18,33,22,11,27,6,21,46,23,23,36,18,18,18,12,6,12,7,5,4,1,3,42.1,42
5339773844,0,,,269,128,141,13,6,7,10,4,6,11,1,10,16,4,12,9,2,7,11,6,5,24,15,9,21,9,12,35,19,16,22,10,12,12,7,5,17,9,8,11,4,7,20,11,9,16,11,5,11,7,4,5,1,4,4,1,3,43.1,42.5
5339773911,0,,,705,363,342,56,29,27,36,25,11,36,15,21,32,15,17,34,20,14,42,20,22,60,26,34,81,40,41,66,39,27,59,30,29,33,20,13,25,14,11,21,10,11,34,14,20,36,17,19,25,15,10,14,7,7,10,3,7,39,38
5339773912,0,,,517,263,254,33,21,12,19,6,13,23,15,8,32,14,18,27,13,14,21,13,8,40,21,19,44,26,18,47,22,25,29,13,16,37,21,16,27,12,15,35,18,17,40,14,26,27,17,10,16,7,9,9,5,4,7,2,5,41.9,41
5339773913,0,,,167,81,86,11,4,7,6,2,4,6,4,2,13,8,5,3,0,3,11,6,5,16,8,8,21,8,13,23,14,9,7,4,3,7,5,2,6,3,3,6,3,3,11,4,7,13,6,7,4,1,3,1,0,1,0,0,0,39.3,37
5339773914,0,,,93,45,48,8,7,1,10,4,6,1,1,0,0,0,0,1,0,1,3,1,2,11,5,6,12,7,5,12,7,5,0,0,0,3,0,3,6,3,3,8,3,5,4,2,2,8,5,3,3,0,3,1,0,1,2,0,2,41.3,40
5339773921,0,,,357,181,176,33,13,20,35,10,25,28,20,8,16,8,8,10,6,4,25,15,10,21,13,8,43,21,22,53,28,25,18,10,8,15,8,7,5,3,2,16,7,9,16,9,7,7,3,4,3,2,1,6,3,3,1,0,1,33.3,36
5339773922,0,,,421,212,209,8,6,2,25,16,9,31,18,13,33,13,20,41,27,14,37,27,10,23,8,15,36,21,15,37,10,27,36,11,25,17,7,10,17,7,10,24,13,11,16,8,8,14,9,5,11,4,7,5,1,4,6,2,4,37.8,37
5339773923,0,,,423,218,205,27,18,9,38,22,16,35,19,16,25,7,18,9,5,4,22,12,10,21,12,9,43,17,26,60,28,32,41,27,14,20,10,10,15,7,8,19,9,10,21,10,11,18,11,7,4,1,3,2,1,1,0,0,0,36.1,38
5339773924,0,,,363,178,185,14,8,6,22,11,11,19,10,9,21,10,11,13,8,5,17,10,7,24,12,12,40,21,19,37,15,22,25,15,10,23,12,11,14,7,7,29,9,20,20,12,8,15,8,7,8,4,4,8,1,7,9,3,6,41.6,40
5339773931,0,,,565,289,276,30,18,12,22,8,14,19,7,12,16,11,5,12,6,6,33,15,18,54,31,23,56,26,30,63,39,24,38,21,17,26,9,17,30,18,12,34,13,21,55,24,31,34,19,15,25,16,9,8,2,6,5,2,3,44.1,43
5339773932,0,,,255,139,116,10,6,4,12,7,5,11,4,7,4,3,1,11,8,3,37,21,16,35,21,14,16,10,6,25,13,12,17,11,6,10,6,4,14,7,7,16,6,10,15,5,10,7,3,4,6,3,3,5,2,3,2,1,1,39.9,36
5339773933,0,,,240,137,103,21,12,9,6,3,3,6,3,3,4,2,2,5,1,4,29,18,11,44,20,24,30,18,12,17,8,9,19,13,6,14,12,2,14,8,6,10,7,3,5,2,3,6,3,3,3,2,1,1,1,0,2,1,1,37,35
5339773934,0,,,303,172,131,38,22,16,15,9,6,7,4,3,0,0,0,7,4,3,26,12,14,56,26,30,42,26,16,27,17,10,27,15,12,24,16,8,8,5,3,8,2,6,6,6,0,0,0,0,0,0,0,0,0,0,2,0,2,33.4,34
5339773941,0,,,382,203,179,17,10,7,12,5,7,20,12,8,16,10,6,17,9,8,22,11,11,26,15,11,36,17,19,35,21,14,33,18,15,18,11,7,13,8,5,22,13,9,28,12,16,29,15,14,17,9,8,9,4,5,12,3,9,44.6,43
5339773942,0,,,303,159,144,19,10,9,4,3,1,12,3,9,6,3,3,11,7,4,29,15,14,32,17,15,25,16,9,23,13,10,24,13,11,14,8,6,11,6,5,18,11,7,20,13,7,17,6,11,9,5,4,13,4,9,14,4,10,45.1,42
5339773943,0,,,538,289,249,56,24,32,12,6,6,12,5,7,13,9,4,18,9,9,52,25,27,74,39,35,73,39,34,45,30,15,33,21,12,24,15,9,25,16,9,17,9,8,13,7,6,20,10,10,12,6,6,9,4,5,20,7,13,39,36
5339773944,0,,,444,237,207,33,15,18,20,15,5,8,5,3,12,6,6,17,9,8,56,27,29,48,26,22,60,35,25,42,26,16,31,16,15,15,8,7,7,4,3,24,11,13,12,5,7,18,8,10,17,7,10,11,7,4,9,4,5,39.3,36
5339774524,0,,,30,14,16,2,1,1,4,2,2,1,0,1,0,0,0,0,0,0,1,0,1,5,3,2,2,1,1,1,0,1,0,0,0,1,0,1,4,1,3,3,2,1,4,4,0,0,0,0,1,0,1,0,0,0,1,0,1,42,38.5
5339774542,0,,,37,16,21,2,1,1,1,0,1,2,0,2,0,0,0,3,1,2,3,2,1,2,1,1,2,1,1,2,2,0,0,0,0,1,1,0,4,1,3,4,2,2,5,3,2,0,0,0,3,1,2,0,0,0,3,0,3,47.8,56
5339774544,0,,,16,8,8,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,1,1,0,3,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,44.6,42
5339774612,0,,,20,8,12,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,4,1,3,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,2,1,1,3,2,1,0,0,0,0,0,0,2,1,1,3,1,2,53.6,56
5339774614,0,,,28,12,16,0,0,0,0,0,0,1,0,1,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,3,1,2,3,2,1,0,0,0,9,4,5,5,3,2,1,1,0,0,0,0,1,0,1,1,0,1,55.9,61
5339774621,0,,,101,50,51,3,0,3,1,1,0,6,1,5,11,7,4,2,2,0,3,2,1,8,4,4,1,0,1,6,4,2,7,3,4,10,6,4,10,5,5,4,2,2,8,4,4,5,2,3,7,4,3,5,2,3,4,1,3,47.8,51
5339774622,0,,,50,23,27,3,1,2,5,2,3,0,0,0,2,1,1,3,2,1,2,1,1,3,1,2,5,3,2,3,2,1,5,1,4,2,2,0,2,0,2,6,3,3,2,1,1,6,3,3,0,0,0,0,0,0,1,0,1,42,42.5
5339774623,0,,,128,50,78,2,0,2,5,4,1,1,1,0,4,3,1,2,1,1,2,0,2,2,1,1,10,7,3,2,1,1,1,1,0,0,0,0,12,6,6,8,4,4,11,2,9,3,2,1,11,4,7,17,7,10,35,6,29,65.6,71.5
5339774631,2,5339774633,,3,0,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339774633,1,,5339774631;5339774634,22,11,11,2,1,1,0,0,0,6,0,6,1,1,0,0,0,0,1,1,0,0,0,0,4,2,2,6,3,3,0,0,0,1,1,0,0,0,0,5,2,3,5,2,3,2,1,1,3,2,1,0,0,0,2,0,2,47.2,44
5339774634,2,5339774633,,13,5,8,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339774641,0,,,37,19,18,3,3,0,2,0,2,1,0,1,0,0,0,3,2,1,0,0,0,3,1,2,3,3,0,3,1,2,0,0,0,2,1,1,2,1,1,4,2,2,6,3,3,0,0,0,2,1,1,2,1,1,1,0,1,46.7,50
5339774643,2,5339774644,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339774644,1,,5339774643,28,13,15,0,0,0,0,0,0,2,1,1,2,1,1,3,2,1,1,0,1,1,0,1,1,0,1,2,2,0,5,2,3,5,3,2,5,3,2,1,0,1,1,0,1,2,1,1,2,0,2,2,2,0,0,0,0,48.3,51
5339774711,0,,,52,31,21,2,1,1,4,2,2,3,2,1,4,4,0,2,2,0,2,2,0,2,2,0,7,3,4,3,1,2,5,3,2,4,3,1,0,0,0,4,2,2,3,1,2,4,2,2,3,1,2,0,0,0,0,0,0,41.2,39.5
5339774713,2,5339774714,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339774714,1,,5339774713,48,22,26,4,3,1,3,1,2,1,0,1,5,3,2,3,0,3,4,0,4,1,0,1,8,5,3,2,2,0,3,2,1,3,0,3,1,1,0,6,3,3,1,0,1,4,2,2,2,1,1,1,0,1,1,0,1,40.3,38
5339774721,0,,,83,38,45,8,5,3,9,5,4,2,0,2,6,3,3,2,1,1,1,0,1,10,5,5,9,4,5,6,3,3,1,1,0,2,0,2,7,4,3,6,3,3,5,1,4,2,1,1,3,2,1,1,0,1,3,0,3,38.9,36
5339774723,0,,,58,24,34,3,3,0,6,2,4,2,1,1,3,0,3,1,0,1,1,0,1,4,2,2,6,3,3,3,1,2,5,3,2,1,0,1,1,0,1,7,4,3,7,4,3,2,0,2,2,1,1,1,0,1,3,0,3,44.2,44
5339774724,0,,,67,30,37,5,2,3,3,1,2,4,0,4,2,0,2,3,2,1,8,3,5,0,0,0,4,3,1,7,5,2,3,1,2,2,0,2,6,3,3,6,4,2,3,1,2,3,2,1,1,1,0,4,1,3,3,1,2,43.5,43
5339774731,2,5339774732,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339774732,1,,5339774731,17,7,10,0,0,0,1,1,0,1,0,1,3,0,3,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,2,1,1,2,1,1,2,2,0,1,0,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,42.1,45
5339774733,0,,,437,205,232,31,15,16,21,11,10,17,3,14,25,11,14,22,10,12,18,11,7,39,16,23,29,11,18,39,22,17,26,12,14,21,10,11,40,16,24,39,22,17,33,15,18,18,11,7,10,6,4,2,1,1,6,1,5,41.2,42
5339774734,0,,,34,21,13,0,0,0,2,2,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,3,2,1,3,2,1,3,2,1,3,1,2,5,2,3,4,2,2,4,2,2,0,0,0,0,0,0,1,1,0,50.5,53
5339774741,0,,,14,5,9,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,40.8,31.5
5339774742,0,,,74,42,32,0,0,0,5,1,4,4,3,1,5,3,2,4,3,1,2,2,0,5,3,2,2,1,1,9,4,5,3,2,1,5,2,3,7,5,2,5,3,2,5,2,3,2,1,1,1,1,0,6,3,3,4,3,1,46.8,47
5339774743,0,,,111,62,49,3,2,1,6,5,1,10,7,3,3,1,2,3,3,0,9,5,4,2,2,0,3,1,2,14,7,7,11,6,5,4,3,1,5,3,2,6,3,3,9,4,5,13,6,7,6,3,3,3,1,2,1,0,1,45.7,46
5339774744,0,,,12,5,7,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,3,1,2,1,0,1,0,0,0,0,0,0,1,1,0,53,61
5339774811,0,,,159,84,75,10,9,1,7,2,5,12,9,3,5,2,3,4,3,1,7,4,3,7,3,4,15,8,7,18,9,9,7,6,1,3,1,2,8,2,6,12,4,8,19,10,9,16,7,9,2,2,0,3,1,2,1,1,0,43.5,42
5339774812,0,,,39,20,19,3,0,3,5,4,1,2,1,1,1,0,1,1,0,1,0,0,0,3,1,2,7,4,3,4,4,0,0,0,0,2,1,1,1,0,1,1,0,1,1,1,0,3,2,1,1,1,0,4,1,3,0,0,0,39.9,38
5339774813,0,,,58,29,29,2,1,1,1,1,0,2,1,1,2,2,0,2,1,1,2,2,0,1,1,0,7,2,5,6,3,3,3,3,0,4,2,2,3,1,2,2,1,1,8,1,7,9,5,4,2,1,1,1,1,0,1,0,1,50.2,50.5
5339774814,0,,,180,85,95,5,2,3,14,6,8,8,1,7,5,2,3,4,2,2,5,3,2,8,4,4,16,10,6,14,7,7,10,6,4,7,3,4,4,3,1,10,6,4,21,9,12,11,7,4,15,7,8,9,6,3,14,1,13,50.4,50
5339774821,0,,,253,124,129,10,6,4,17,8,9,17,9,8,10,0,10,7,5,2,11,6,5,12,6,6,20,11,9,23,13,10,21,11,10,11,7,4,10,3,7,28,16,12,27,12,15,13,5,8,8,4,4,5,2,3,3,0,3,43.7,44
5339774822,0,,,286,146,140,13,6,7,16,9,7,18,9,9,15,9,6,5,2,3,13,6,7,18,11,7,29,12,17,22,14,8,21,13,8,14,11,3,6,2,4,27,11,16,26,15,11,20,7,13,6,1,5,6,3,3,6,2,4,43.4,43
5339774823,0,,,218,108,110,10,4,6,13,8,5,23,10,13,10,6,4,5,4,1,9,6,3,11,8,3,16,7,9,28,14,14,9,5,4,14,7,7,20,10,10,17,7,10,6,2,4,12,6,6,7,2,5,3,2,1,5,0,5,41.1,42
5339774824,0,,,106,58,48,3,3,0,6,4,2,11,6,5,7,5,2,0,0,0,5,2,3,3,1,2,3,1,2,13,7,6,9,5,4,5,3,2,3,1,2,10,4,6,10,6,4,6,4,2,7,3,4,3,2,1,2,1,1,44.7,45
5339774831,0,,,55,21,34,4,1,3,3,1,2,1,0,1,0,0,0,3,0,3,0,0,0,6,2,4,5,3,2,1,1,0,3,1,2,2,1,1,6,4,2,4,1,3,3,3,0,2,0,2,1,0,1,5,1,4,6,2,4,50.3,54
5339774832,0,,,26,10,16,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,0,2,2,0,4,0,4,0,0,0,1,1,0,2,0,2,5,1,4,2,2,0,2,1,1,0,0,0,1,0,1,2,0,2,52.3,58.5
5339774833,0,,,15,8,7,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2,1,0,1,2,2,0,0,0,0,0,0,0,2,0,2,45.6,45
5339774842,0,,,274,139,135,17,6,11,30,16,14,23,14,9,12,5,7,13,7,6,10,7,3,11,6,5,25,13,12,35,15,20,20,10,10,12,8,4,9,4,5,19,10,9,14,7,7,12,6,6,4,2,2,2,1,1,6,2,4,37.3,38.5
5339774844,0,,,118,59,59,5,5,0,7,4,3,6,4,2,1,0,1,7,3,4,9,2,7,5,1,4,12,8,4,7,4,3,9,5,4,9,6,3,2,1,1,14,6,8,6,4,2,7,3,4,6,0,6,3,2,1,0,0,0,43.3,42
5339774911,0,,,188,97,91,15,10,5,15,10,5,3,2,1,5,2,3,4,3,1,9,0,9,19,7,12,28,17,11,18,10,8,11,7,4,10,6,4,5,3,2,18,7,11,9,6,3,7,3,4,4,1,3,5,2,3,3,1,2,40.4,39
5339774912,0,,,245,122,123,25,10,15,25,15,10,11,6,5,8,3,5,7,6,1,5,2,3,21,9,12,42,19,23,41,25,16,20,9,11,15,8,7,6,1,5,1,1,0,5,3,2,5,1,4,1,0,1,2,1,1,3,1,2,33.5,37
5339774913,0,,,361,181,180,34,17,17,22,11,11,19,12,7,8,1,7,13,7,6,9,4,5,34,15,19,57,31,26,36,17,19,34,17,17,18,12,6,12,6,6,16,9,7,12,7,5,13,5,8,11,4,7,6,4,2,5,1,4,38.2,38
5339774914,0,,,384,195,189,33,22,11,31,13,18,22,17,5,14,3,11,12,3,9,26,14,12,40,20,20,46,20,26,47,26,21,34,15,19,21,13,8,12,4,8,11,5,6,10,4,6,8,6,2,1,0,1,5,2,3,4,2,2,34.7,36
5339774921,0,,,293,154,139,23,9,14,5,3,2,6,0,6,7,2,5,13,9,4,24,11,13,49,26,23,37,21,16,29,17,12,21,15,6,13,7,6,7,6,1,6,2,4,10,6,4,12,4,8,9,3,6,10,7,3,6,1,5,40.2,37
5339774922,0,,,1414,699,715,192,106,86,140,58,82,42,15,27,25,14,11,19,6,13,49,18,31,165,74,91,228,119,109,201,113,88,92,51,41,57,28,29,42,19,23,48,18,30,51,32,19,29,12,17,19,11,8,3,0,3,9,2,7,33.6,36
5339774923,0,,,346,182,164,30,16,14,14,6,8,13,11,2,18,8,10,11,7,4,26,12,14,62,30,32,37,23,14,21,13,8,31,12,19,20,12,8,9,5,4,10,5,5,13,7,6,10,3,7,7,6,1,2,1,1,10,3,7,37.3,34
5339774924,0,,,494,242,252,55,26,29,54,22,32,25,14,11,10,6,4,8,4,4,27,12,15,48,23,25,78,40,38,72,37,35,36,20,16,21,11,10,11,5,6,11,4,7,11,8,3,13,4,9,8,4,4,5,2,3,1,0,1,33.2,36
5339774931,0,,,572,297,275,50,20,30,54,28,26,32,18,14,14,10,4,12,5,7,23,14,9,38,16,22,62,29,33,95,51,44,54,33,21,25,14,11,15,8,7,19,11,8,14,7,7,31,15,16,16,7,9,9,4,5,4,2,2,37.1,39
5339774932,0,,,425,240,185,48,29,19,32,24,8,22,10,12,11,8,3,8,4,4,25,9,16,87,48,39,55,29,26,54,30,24,30,18,12,16,10,6,8,6,2,10,3,7,5,4,1,4,2,2,5,3,2,3,1,2,0,0,0,31.8,33
5339774933,0,,,301,156,145,3,3,0,9,6,3,10,3,7,12,8,4,14,8,6,12,8,4,5,3,2,24,11,13,25,16,9,21,13,8,24,14,10,17,9,8,16,6,10,34,14,20,31,17,14,21,7,14,12,5,7,9,4,5,51.4,52
5339774934,0,,,105,55,50,19,12,7,13,8,5,5,1,4,2,1,1,1,1,0,7,3,4,20,9,11,12,5,7,15,10,5,3,2,1,0,0,0,1,1,0,2,0,2,2,1,1,1,1,0,1,0,1,0,0,0,1,0,1,27.4,32
5339774941,0,,,140,72,68,6,1,5,9,3,6,11,7,4,9,7,2,3,3,0,1,0,1,4,2,2,7,4,3,19,10,9,9,6,3,11,6,5,4,2,2,6,2,4,8,5,3,8,3,5,9,4,5,8,4,4,6,2,4,45.6,44
5339774942,0,,,157,83,74,13,8,5,7,5,2,9,8,1,5,0,5,6,4,2,8,4,4,11,4,7,16,8,8,14,8,6,13,7,6,6,3,3,3,2,1,8,4,4,18,7,11,10,5,5,4,2,2,4,2,2,2,2,0,41.8,40
5339774943,0,,,208,99,109,11,6,5,11,3,8,11,7,4,12,5,7,11,4,7,5,3,2,24,16,8,18,8,10,24,14,10,11,5,6,7,3,4,9,6,3,10,5,5,4,2,2,9,3,6,6,1,5,10,4,6,15,4,11,42.9,40
5339774944,0,,,20,9,11,5,3,2,2,1,1,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,7,4,3,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,27.5
5339775544,2,5339776522,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339775611,0,,,16,8,8,0,0,0,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,2,1,1,0,1,2,2,0,0,0,0,1,0,1,3,2,1,0,0,0,0,0,0,51.6,52.5
5339775612,0,,,20,10,10,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,2,0,2,0,0,0,1,1,0,2,1,1,2,1,1,0,0,0,3,1,2,1,0,1,1,1,0,2,1,1,51.9,56
5339775613,0,,,129,57,72,2,0,2,4,1,3,10,4,6,10,5,5,8,2,6,2,2,0,1,0,1,5,2,3,12,7,5,7,3,4,17,10,7,6,3,3,8,3,5,13,5,8,9,4,5,4,2,2,9,3,6,2,1,1,47.5,50
5339775614,0,,,63,33,30,3,3,0,4,2,2,3,3,0,1,1,0,0,0,0,0,0,0,3,1,2,7,3,4,4,2,2,7,4,3,5,3,2,4,2,2,4,1,3,5,3,2,2,0,2,6,3,3,3,1,2,2,1,1,48.8,49
5339775621,0,,,26,10,16,0,0,0,2,0,2,2,1,1,0,0,0,2,1,1,0,0,0,1,0,1,3,1,2,1,0,1,1,0,1,2,1,1,1,1,0,2,1,1,4,2,2,1,0,1,1,1,0,1,0,1,2,1,1,49,50.5
5339775622,0,,,113,66,47,6,5,1,6,2,4,1,1,0,6,4,2,3,2,1,6,3,3,9,6,3,4,1,3,11,7,4,8,5,3,8,3,5,5,3,2,9,5,4,15,9,6,5,2,3,1,1,0,1,0,1,1,1,0,43.7,45
5339775623,0,,,94,55,39,1,1,0,1,1,0,4,3,1,1,1,0,4,3,1,4,2,2,4,4,0,6,1,5,3,3,0,13,6,7,18,11,7,10,8,2,10,5,5,8,3,5,3,1,2,3,2,1,0,0,0,1,0,1,48.7,51
5339775624,0,,,429,224,205,13,9,4,22,7,15,21,10,11,20,12,8,16,8,8,27,11,16,24,15,9,39,21,18,27,13,14,25,15,10,28,16,12,26,13,13,30,12,18,31,14,17,27,18,9,21,9,12,10,5,5,8,4,4,44.6,44
5339775631,0,,,63,31,32,2,1,1,4,1,3,5,3,2,1,1,0,2,0,2,5,3,2,4,2,2,2,1,1,5,3,2,3,1,2,1,1,0,8,5,3,8,4,4,3,2,1,2,1,1,2,0,2,3,2,1,3,0,3,45.6,48
5339775632,2,5339775634,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
5339775633,0,,,32,14,18,2,1,1,3,1,2,0,0,0,0,0,0,3,2,1,1,0,1,2,0,2,3,1,2,1,1,0,2,1,1,2,1,1,3,0,3,4,3,1,2,1,1,2,1,1,0,0,0,0,0,0,2,1,1,44.3,49
5339775634,1,,5339775632,30,15,15,0,0,0,1,1,0,2,2,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,2,0,2,6,3,3,1,1,0,0,0,0,7,3,4,4,2,2,3,2,1,4,2,2,0,0,0,4,2,2,56.6,62.5
